bookID,title,authors,average_rating,publication_date,language_code,primary_author
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,3.79,2006-02-14,eng,Leo Tolstoy
18488,Frankenstein  or the Modern Prometheus,Mary Wollstonecraft Shelley/Margaret Brantley,3.79,2004-05-01,eng,Mary Wollstonecraft Shelley
18489,Frankenstein,Mary Wollstonecraft Shelley/J. Paul Hunter,3.79,1995-12-17,en-US,Mary Wollstonecraft Shelley
18500,The Faerie Queene: Books I to III,Edmund Spenser/Douglas Brooks-Davies,3.79,1993-11-15,eng,Edmund Spenser
18549,A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,3.79,2003-07-01,eng,Ann Rinaldi
18551,A Break With Charity: A Story of the Salem Witch Trials,Ann Rinaldi,3.79,1994-04-01,eng,Ann Rinaldi
19563,Peking to Paris,Luigi  Barzini/L.P. De Castelvecchio,3.79,1973-12-01,eng,Luigi  Barzini
19634,Who Will Run the Frog Hospital?,Lorrie Moore,3.79,2004-04-13,eng,Lorrie Moore
20564,The Mill on the Floss,George Eliot/A.S. Byatt,3.79,2003-02-27,eng,George Eliot
21199,Every Night Italian: Every Night Italian,Giuliano Hazan/Marcella Hazan/Dana Gallagher,3.79,2000-01-12,eng,Giuliano Hazan
21277,Already Dead (Joe Pitt  #1),Charlie Huston,3.79,2005-12-27,en-US,Charlie Huston
22229,The Prince Kidnaps a Bride (Lost Princesses  #3),Christina Dodd,3.79,2006-11-28,eng,Christina Dodd
22304,Life After God,Douglas Coupland,3.79,2002-07-01,eng,Douglas Coupland
22354,Seven Soldiers of Victory  Volume 1,Grant Morrison/Ryan Sook/Mick Gray/Frazer Irving/J.H. Williams III/Simone Bianchi/Cameron Stewart,3.79,2006-01-04,eng,Grant Morrison
22363,Batman: Gothic,Grant Morrison/Klaus Janson,3.79,1998-07-01,eng,Grant Morrison
22557,Wasteland of Flint,Thomas Harlan,3.79,2004-02-01,eng,Thomas Harlan
23316,Round Ireland with a Fridge,Tony Hawks,3.79,2001-03-07,en-US,Tony Hawks
23847,Purity (Dark Coming of Age  #1),Douglas Clegg,3.79,2000-06-02,eng,Douglas Clegg
24126,Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,E.L. Konigsburg,3.79,2007-02-27,eng,E.L. Konigsburg
24127,Death of a Charming Man (Hamish Macbeth  #10),M.C. Beaton,3.79,1995-07-01,eng,M.C. Beaton
24305,The Secret School,Avi,3.79,2003-08-01,eng,Avi
24850,Scar Lover,Harry Crews,3.79,1993-02-23,eng,Harry Crews
25016,Outposts: Journeys to the Surviving Relics of the British Empire,Simon Winchester,3.79,2004-06-15,eng,Simon Winchester
25210,The Golden Country,Shūsaku Endō/Francis Mathy,3.79,2003-08-15,eng,Shūsaku Endō
25849,The Drifting Classroom  Vol. 1,Kazuo Umezu,3.79,2006-08-08,en-US,Kazuo Umezu
26451,Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman,3.79,2007-04-12,eng,Janette K. Klingner
26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,2003-06-16,eng,Gregg Olsen
28074,Barrel Fever and Other Stories,David Sedaris/Amy Sedaris,3.79,2001-10-01,en-US,David Sedaris
28316,Karate Is a Thing of the Spirit,Harry Crews,3.79,1983-12-31,eng,Harry Crews
28400,Combray (Remembrance of Things Past  #1),Stéphane Heuet/Marcel Proust/Joe  Johnson,3.79,2001-01-01,eng,Stéphane Heuet
28978,Suffer the Little Children (Commissario Brunetti  #16),Donna Leon,3.79,2007-05-10,eng,Donna Leon
29551,Happy Are the Peace Makers (Blackie Ryan  #5),Andrew M. Greeley,3.79,1993-04-01,eng,Andrew M. Greeley
29949,Running from Safety: An Adventure of the Spirit,Richard Bach,3.79,1995-11-01,eng,Richard Bach
29953,A Gift Of Wings,Richard Bach,3.79,2001-05-11,eng,Richard Bach
30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),Laurell K. Hamilton,3.79,2005-09-27,eng,Laurell K. Hamilton
30517,Colonialism and Neocolonialism,Jean-Paul Sartre/Azzedine Haddour,3.79,2006-03-29,eng,Jean-Paul Sartre
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,1973-04-12,en-GB,Arthur Koestler
31072,Under the Volcano,Malcolm Lowry,3.79,2000-04-26,eng,Malcolm Lowry
31180,Celestial Navigation,Anne Tyler,3.79,1996-08-27,eng,Anne Tyler
31200,Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno/Richard   Holmes,3.79,2007-03-01,eng,Hugh Bicheno
31481,Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows/Georgie Ripper,3.79,2006-01-01,en-US,Daisy Meadows
31974,Mac OS X: Tiger Edition (The Missing Manual),David Pogue,3.79,2005-07-19,eng,David Pogue
32241,The Night Remembers (Night  #1),Kathleen Eagle,3.79,1998-06-01,eng,Kathleen Eagle
32349,Mutant Message Down Under,Marlo Morgan,3.79,2004-05-25,eng,Marlo Morgan
33537,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,3.79,2006-07-01,eng,Mary Wollstonecraft Shelley
33547,Hell House,Richard Matheson,3.79,2004-07-01,eng,Richard Matheson
34939,The Best of Lester Del Rey,Lester del Rey/Terry Brooks,3.79,2000-06-06,eng,Lester del Rey
35048,Trial by Fire (Stargate SG-1  #1),Sabine C. Bauer,3.79,2006-06-01,eng,Sabine C. Bauer
35246,Mary Shelley‘s Frankenstein,Mary Wollstonecraft Shelley/Anca Munteanu,3.79,2001-04-15,eng,Mary Wollstonecraft Shelley
35249,Frankenstein,Mary Wollstonecraft Shelley,3.79,2004-01-01,en-US,Mary Wollstonecraft Shelley
35252,Frankenstein,Mary Wollstonecraft Shelley,3.79,2006-10-30,en-US,Mary Wollstonecraft Shelley
35255,The Essential Frankenstein,Mary Wollstonecraft Shelley/Leonard Wolf/Christopher H. Bing,3.79,1993-10-01,eng,Mary Wollstonecraft Shelley
35261,Frankenstein,Mary Wollstonecraft Shelley,3.79,2004-07-30,en-GB,Mary Wollstonecraft Shelley
35413,Star Wars: Empire  Volume 7: The Wrong Side of the War,Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,3.79,2007-01-30,eng,Welles Hartley
35489,Johnny Cash,Michael Streissguth,3.79,2006-09-04,eng,Michael Streissguth
35880,At the Edge (Psychic Triplet Trilogy  #1),Cait London,3.79,2007-05-29,en-US,Cait London
36336,Patience  Princess Catherine (Young Royals  #4),Carolyn Meyer,3.79,2009-01-01,en-US,Carolyn Meyer
36556,The Assault,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,3.79,1995-06-01,eng,Reinaldo Arenas
36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,3.79,2005-05-01,eng,Keith Herber
37024,The Bears on Hemlock Mountain,Alice Dalgliesh/Helen Sewell,3.79,1992-10-31,eng,Alice Dalgliesh
37070,Let It Be Love (Effingtons  #11),Victoria Alexander,3.79,2005-10-25,eng,Victoria Alexander
37205,The Mill on the Floss,George Eliot,3.79,1994-02-24,en-GB,George Eliot
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,2004-05-06,eng,Muriel Spark
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,2004-04-06,eng,Muriel Spark
37477,Happiness,Will Ferguson,3.79,2003-06-03,eng,Will Ferguson
39027,Death Match,Lincoln Child,3.79,2006-10-31,eng,Lincoln Child
39363,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,3.79,1994-04-01,eng,Susan Conant
40020,A Patchwork Planet,Anne Tyler,3.79,2001-05-01,eng,Anne Tyler
40452,Black Widow: Homecoming,Richard K. Morgan/Bill Sienkiewicz/Goran Parlov,3.79,2005-05-11,eng,Richard K. Morgan
40891,The Last Castle,Jack Vance,3.79,1986-01-01,eng,Jack Vance
43331,He Sees You When You're Sleeping,Mary Higgins Clark/Carol Higgins Clark,3.79,2002-11-01,en-US,Mary Higgins Clark
45066,The Mill on the Floss,George Eliot/Carol T. Christ,3.79,1993-11-17,eng,George Eliot
45206,Miss or Mrs?/ The Haunted Hotel/ The Guilty River,Wilkie Collins/Norman Page/Toru Sasaki,3.79,1999-05-13,eng,Wilkie Collins
100,Simply Beautiful Beading: 53 Quick and Easy Projects,Heidi Boyd,3.78,2004-08-19,en-US,Heidi Boyd
250,Tropic of Capricorn,Henry Miller,3.78,1994-01-13,eng,Henry Miller
264,The Portrait of a Lady,Henry James/Patricia Crick,3.78,2003-09-30,eng,Henry James
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,2004-01-16,eng,Henry James
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,1985-10-12,en-US,Robert A. Heinlein
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,2005-09-12,eng,Nick Flynn
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,2001-02-01,eng,Marc J.  Seifer
1110,The Broker,John Grisham,3.78,2006-09-26,eng,John Grisham
1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,3.78,2002-05-30,en-US,Stephen J. Rosen
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,3.78,2000-11-09,eng,Euripides
1850,Born to Be Wild,Catherine Coulter,3.78,2006-07-25,eng,Catherine Coulter
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,2005-01-11,eng,Mark Kurlansky
3447,In the Lake of the Woods,Tim O'Brien,3.78,2006-09-01,eng,Tim O'Brien
3532,First Love,Ivan Turgenev/Constance Garnett,3.78,2004-09-01,eng,Ivan Turgenev
5984,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,3.78,2005-06-01,eng,Karen Hesse
6530,Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,2005-06-28,eng,Patricia Cornwell
6540,Trace (Kay Scarpetta  #13),Patricia Cornwell/Carolyn McCormick,3.78,2005-08-04,en-US,Patricia Cornwell
6551,Herzog,Saul Bellow/Philip Roth,3.78,2003-02-25,eng,Saul Bellow
6668,The Enormous Crocodile,Roald Dahl/Quentin Blake,3.78,2003-03-24,eng,Roald Dahl
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,2003-02-06,eng,Alexander McCall Smith
9072,The Historian,Elizabeth Kostova/Paul Michael/Justine Eyre,3.78,2005-12-13,eng,Elizabeth Kostova
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,2005-07-07,eng,Marian Keyes
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.78,2004-08-31,eng,Sophie Kinsella
9603,Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,3.78,1980-01-01,eng,Kurt Vonnegut Jr.
10000,The Face of Another,Kōbō Abe/E. Dale Saunders,3.78,2003-02-04,eng,Kōbō Abe
10006,Oracle Night,Paul Auster,3.78,2003-12-02,eng,Paul Auster
10289,Introduction to World Religions,Christopher Partridge,3.78,2005-03-24,eng,Christopher Partridge
10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,2004-12-21,en-US,Beth Hensperger
10505,History of Beauty,Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino,3.78,2004-11-13,eng,Umberto Eco
10587,The Man in the Black Suit: 4 Dark Tales,Stephen King/Ana Juan/John Cullum/Becky Ann Baker/Íñigo Jáuregui/Peter Gerety/Arliss Howard,3.78,2002-11-01,eng,Stephen King
10594,Stephen King: America's Best-Loved Boogeyman,George Beahm,3.78,1998-05-01,en-US,George Beahm
10867,The Pleasure of My Company,Steve Martin,3.78,2004-10-06,eng,Steve Martin
10877,Generation of Swine: Tales of Shame and Degradation in the '80's,Hunter S. Thompson,3.78,2003-11-06,eng,Hunter S. Thompson
11751,All Aunt Hagar's Children: Stories,Edward P. Jones,3.78,2006-08-29,en-US,Edward P. Jones
12571,An Unfortunate Woman,Richard Brautigan/Taylan Taftaf,3.78,2001-07-10,eng,Richard Brautigan
13199,A Quiver Full of Arrows,Jeffrey Archer,3.78,2005-08-30,eng,Jeffrey Archer
14013,Winter Moon (Walker Papers  #1.5),Mercedes Lackey/Tanith Lee/C.E. Murphy,3.78,2005-10-25,eng,Mercedes Lackey
14030,The Dancing Girl of Izu and Other Stories,Yasunari Kawabata/J. Martin Holman,3.78,1998-08-29,eng,Yasunari Kawabata
14106,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,June Casagrande,3.78,2006-03-28,eng,June Casagrande
14107,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,3.78,2000-06-01,eng,M.C. Beaton
14941,To the Lighthouse,Virginia Woolf/Mark Hussey,3.78,2005-08-01,eng,Virginia Woolf
15436,Swell Foop (Xanth #25),Piers Anthony,3.78,2002-10-13,eng,Piers Anthony
15677,Strangers on a Train,Patricia Highsmith,3.78,2001-08-28,eng,Patricia Highsmith
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie/Hugh Fraser,3.78,2005-07-13,eng,Agatha Christie
16431,Sole Survivor,Dean Koontz,3.78,2006-07-25,eng,Dean Koontz
16448,Welcome to the Great Mysterious,Lorna Landvik,3.78,2002-01-02,eng,Lorna Landvik
16944,The Gatekeeper: A Memoir,Terry Eagleton,3.78,2003-06-02,eng,Terry Eagleton
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,3.78,2004-06-09,eng,Paul M. Fishbane
18047,The Adventures of Sally,P.G. Wodehouse,3.78,2008-05-29,en-US,P.G. Wodehouse
18517,To the Lighthouse,Virginia Woolf/Eudora Welty,3.78,1989-12-27,en-US,Virginia Woolf
18761,Civilization and Its Discontents,Sigmund Freud/Louis Menand,3.78,2005-01-17,eng,Sigmund Freud
18762,Civilization and Its Discontents,Sigmund Freud/James Strachey,3.78,1961-12-01,eng,Sigmund Freud
19596,Color: A Natural History of the Palette,Victoria Finlay,3.78,2003-12-30,en-US,Victoria Finlay
20174,The Loftier Way: Tales from the Ancient American Frontier,Blaine M. Yorgason/Brenton G. Yorgason,3.78,1985-12-28,eng,Blaine M. Yorgason
20567,Scenes of Clerical Life,George Eliot/Thomas A. Noble,3.78,2002-01-24,eng,George Eliot
20876,The Omega Cage (Matador  #4),Steve Perry/Michael Reaves,3.78,1988-04-01,eng,Steve Perry
21845,Assumed Identity,David Morrell,3.78,1994-09-01,eng,David Morrell
22127,Crash Proof: How to Profit from the Coming Economic Collapse,Peter D. Schiff/John Downes,3.78,2007-02-01,eng,Peter D. Schiff
22687,No Other Woman (No Other  #2),Shannon Drake,3.78,1996-06-01,eng,Shannon Drake
22896,Practical Magic (Practical Magic #1),Alice Hoffman,3.78,2003-08-05,eng,Alice Hoffman
24037,The Deep (Dive  #2),Gordon Korman,3.78,2003-07-01,eng,Gordon Korman
24062,The Deep (Dive Trilogy),Gordon Korman,3.78,2003-07-01,eng,Gordon Korman
25013,A Crack in the Edge of the World,Simon Winchester,3.78,2006-10-10,eng,Simon Winchester
25564,Eye Contact (Mark Manning Mystery  #2),Michael Craft,3.78,1999-06-01,eng,Michael Craft
25810,Legend of the Five Rings RPG,Rich Wulf/Shawn Carman/Seth Mason/Rob Vaux/Katie Yates/Brian Yoon/Fred Wan/D.J. Trindle,3.78,2005-06-06,eng,Rich Wulf
26575,Firedrake (Dragonrealm #1),Richard A. Knaak,3.78,2000-06-01,eng,Richard A. Knaak
26920,The Darling,Russell Banks,3.78,2005-10-11,en-US,Russell Banks
27385,"Since ""Silent Spring""",Frank  Graham,3.78,1974-06-12,eng,Frank  Graham
29164,Guardians of the Lost (Sovereign Stone  #2),Margaret Weis/Tracy Hickman,3.78,2002-09-03,eng,Margaret Weis
29516,The Lost Continent: The Story of Atlantis,Charles John Cutcliffe Wright Hyne/Gary Hoppenstand/Harry Turtledove,3.78,2002-11-01,eng,Charles John Cutcliffe Wright Hyne
30268,Dates from Hell,Kim Harrison/Lynsay Sands/Kelley Armstrong/Lori Handeland,3.78,2006-03-28,eng,Kim Harrison
30382,Tiger Prince,Erin St. Claire/Sandra Brown,3.78,1999-09-24,eng,Erin St. Claire
30398,The Devil's Own (Hellraiser #2),Erin St. Claire/Sandra Brown,3.78,2001-02-22,en-US,Erin St. Claire
30510,Paula Spencer,Roddy Doyle,3.78,2007-01-01,en-US,Roddy Doyle
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,2004-04-01,eng,Eric Schlosser
31093,Lila: An Inquiry Into Morals (Phaedrus  #2),Robert M. Pirsig,3.78,1992-11-01,eng,Robert M. Pirsig
31177,Morgan's Passing,Anne Tyler,3.78,1996-08-27,eng,Anne Tyler
31742,The Story of a Shipwrecked Sailor,Gabriel García Márquez/Randolf Hogan,3.78,1989-03-13,eng,Gabriel García Márquez
31868,Logic and Philosophy: A Modern Introduction,Alan Hausman/Paul Tidman,3.78,2006-06-01,eng,Alan Hausman
32313,No Wind of Blame (Inspector Hemingway #1),Georgette Heyer,3.78,2006-09-07,eng,Georgette Heyer
32428,Shadow Fires,Leigh Nichols/Dean Koontz,3.78,1993-06-01,eng,Leigh Nichols
32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,2006-10-01,eng,Jules Verne
33726,Crazy For You,Jennifer Crusie,3.78,2004-07-11,eng,Jennifer Crusie
35002,The One Minute Minute Sales Person,Spencer Johnson,3.78,2000-06-01,eng,Spencer Johnson
35210,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,3.78,2003-10-10,eng,Leil Lowndes
35460,Star Wars: Clone Wars Adventures  Volume 6,W. Haden Blackman/Matt Fillbach/Shawn Fillbach/Ronda Pattison/Mike Kennedy/Stewart McKenney/Rick Lacy/Dan Jackson/Michael David Thomas/Joshua Elliott,3.78,2006-08-23,eng,W. Haden Blackman
36190,Whirlpool,Elizabeth Lowell/Ann Maxwell,3.78,2006-10-31,eng,Elizabeth Lowell
36368,Suddenly Daddy (Suddenly #1),Loree Lough,3.78,1998-04-24,eng,Loree Lough
37892,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.78,1990-05-01,eng,Peter Elkind
38980,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,2001-07-01,eng,Meg Cabot
39068,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,2007-04-17,en-US,Courtney E. Martin
39357,Bride & Groom (A Dog Lover's Mystery  #16),Susan Conant/Maxwell Award,3.78,2005-01-04,eng,Susan Conant
39970,The Dreadful Future of Blossom Culp (Blossom Culp  #3),Richard Peck,3.78,2001-04-23,eng,Richard Peck
40157,Instead of Three Wishes,Megan Whalen Turner,3.78,2006-08-08,eng,Megan Whalen Turner
40277,Evolution (Star Trek Voyager: String Theory  #3),Heather Jarman,3.78,2006-02-28,eng,Heather Jarman
40384,Synthetic Men of Mars (Barsoom  #9),Edgar Rice Burroughs,3.78,1980-01-12,eng,Edgar Rice Burroughs
40485,The O. Henry Prize Stories 2003,Laura Furman/David Guterson/Diane Johnson/Jennifer Egan,3.78,2003-09-09,eng,Laura Furman
41126,Antarctica,Kim Stanley Robinson,3.78,1999-07-06,eng,Kim Stanley Robinson
41130,Pacific Edge (Three Californias Triptych  #3),Kim Stanley Robinson,3.78,1995-05-15,eng,Kim Stanley Robinson
41250,GraceLand,Chris Abani,3.78,2005-01-26,en-US,Chris Abani
41701,The Mediterranean Caper (Dirk Pitt  #2),Clive Cussler,3.78,2004-04-06,eng,Clive Cussler
42157,P.S. Longer Letter Later (Elizabeth and Tara*Starr  #1),Paula Danziger/Ann M. Martin,3.78,1999-05-01,eng,Paula Danziger
42323,Astrid Lindgren,Eva-Maria Metcalf,3.78,1994-11-01,eng,Eva-Maria Metcalf
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,3.78,1989-09-17,eng,Edmund S. Morgan
43456,Scattered Leaves (Early Spring  #2),V.C. Andrews,3.78,2007-02-27,en-US,V.C. Andrews
44086,Maps for Lost Lovers,Nadeem Aslam,3.78,2006-05-09,eng,Nadeem Aslam
44361,Velvet Elvis: Repainting the Christian Faith,Rob Bell,3.78,2005-07-31,eng,Rob Bell
45114,Disordered Minds,Minette Walters,3.78,2004-12-07,eng,Minette Walters
45313,After the Quake,Haruki Murakami/Jay Rubin,3.78,2002-08-13,eng,Haruki Murakami
90,Simply Beautiful Beaded Jewelry,Heidi Boyd,3.77,2006-03-14,en-US,Heidi Boyd
463,The Red Notebook: True Stories,Paul Auster,3.77,2002-06-17,eng,Paul Auster
511,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,2006-06-27,eng,Julie Elizabeth Leto
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,2006-04-25,eng,Robert M. Pirsig
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,2004-01-21,eng,Gary Colombo
703,The Plot Against America,Philip Roth,3.77,2005-09-27,eng,Philip Roth
1566,Clouds/Wasps/Birds (Aristophanes 1),Aristophanes/Peter Meineck,3.77,1998-09-15,eng,Aristophanes
2028,Assembly of Women (Literary Classics),Aristophanes/Robert Mayhew,3.77,1997-04-01,en-GB,Aristophanes
2166,The Old Man and the Sea,Ernest Hemingway/Donald Sutherland,3.77,2006-05-01,eng,Ernest Hemingway
2228,The Last Dance: Encountering Death and Dying,Lynne Ann DeSpelder/Albert Lee Strickland,3.77,2004-02-06,eng,Lynne Ann DeSpelder
2619,Great Expectations,Charles Dickens/David Trotter/Charlotte Mitchell,3.77,2002-12-31,eng,Charles Dickens
2626,Great Expectations: Authoritative Text  Backgrounds  Contexts  Criticism,Charles Dickens/Edgar Rosenberg,3.77,1999-01-19,eng,Charles Dickens
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes/Peter Meineck/Ian C. Storey,3.77,1998-09-01,eng,Aristophanes
3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,2005-07-12,eng,Marjorie Weinman Sharmat
3603,Personal Finance For Dummies,Eric Tyson,3.77,2006-10-01,en-GB,Eric Tyson
3604,Personal Finance for Dummies,Eric Tyson/Rich Tennant,3.77,2003-08-01,eng,Eric Tyson
3705,The Third Man & The Fallen Idol,Graham Greene,3.77,1992-07-01,eng,Graham Greene
3711,White Teeth,Zadie Smith,3.77,2001-06-12,eng,Zadie Smith
3732,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,3.77,2004-09-10,eng,Herman Melville
4200,White Teeth,Zadie Smith,3.77,2001-01-25,eng,Zadie Smith
4204,White Teeth,Zadie Smith,3.77,2001-06-01,eng,Zadie Smith
4207,White Teeth,Zadie Smith,3.77,2000-11-30,en-GB,Zadie Smith
4525,Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,3.77,2006-05-11,eng,David A. Black
5272,The Best Short Stories of Edith Wharton,Edith Wharton,3.77,2004-04-16,eng,Edith Wharton
5845,A Bend in the River,V.S. Naipaul,3.77,2002-05-10,eng,V.S. Naipaul
7089,The Android (Animorphs  #10),K.A. Applegate/Katherine Applegate,3.77,1997-09-01,eng,K.A. Applegate
